Sector,Salary Group,Employment Group,Components,Year,Contents Men,Contents Women,Difference,Difference in procents
Government including social security funds,All forms of pay,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2019,320.33,309.93,10.399999999999977,3.25
Government including social security funds,All forms of pay,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2019,44898.91,43203.09,1695.820000000007,3.78
Government including social security funds,All forms of pay,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2019,73292.0,72453.0,839.0,1.14
Government including social security funds,Workers paid by the hour,General managers,STANDARDIZED HOURLY EARNINGS,2019,,,,
Government including social security funds,Workers paid by the hour,General managers,Fringe benefits in DKK per standard hour,2019,,,,
Government including social security funds,Workers paid by the hour,General managers,Pension including ATP in DKK per standard hour,2019,,,,
Government including social security funds,Workers paid by the hour,General managers,Basic earnings in DKK per standard hour,2019,,,,
Government including social security funds,Workers paid by the hour,General managers,"Lower quartile, standardized earnings",2019,,,,
Government including social security funds,Workers paid by the hour,General managers,"Median, standardized hourly earnings",2019,,,,
Government including social security funds,Workers paid by the hour,General managers,"Upper quartile, standardized hourly earnings",2019,,,,
Government including social security funds,Workers paid by the hour,General managers,STANDARDIZED MONTHLY EARNINGS,2019,,,,
Government including social security funds,Workers paid by the hour,General managers,Number of fulltime employees in the earnings statistics,2019,0.0,1.0,-1.0,-inf
Government including social security funds,Workers paid by the hour,Employees,STANDARDIZED HOURLY EARNINGS,2019,175.49,168.59,6.900000000000006,3.93
Government including social security funds,Workers paid by the hour,Employees,Fringe benefits in DKK per standard hour,2019,0.1,0.08,0.020000000000000004,20.0
Government including social security funds,Workers paid by the hour,Employees,Pension including ATP in DKK per standard hour,2019,14.81,15.39,-0.5800000000000001,-3.92
Government including social security funds,Workers paid by the hour,Employees,Basic earnings in DKK per standard hour,2019,153.56,146.78,6.780000000000001,4.42
Government including social security funds,Workers paid by the hour,Employees,"Lower quartile, standardized earnings",2019,151.18,149.57,1.6100000000000136,1.06
Government including social security funds,Workers paid by the hour,Employees,"Median, standardized hourly earnings",2019,167.29,162.21,5.079999999999984,3.04
Government including social security funds,Workers paid by the hour,Employees,"Upper quartile, standardized hourly earnings",2019,187.73,178.05,9.679999999999978,5.16
Government including social security funds,Workers paid by the hour,Employees,STANDARDIZED MONTHLY EARNINGS,2019,28136.64,27030.77,1105.869999999999,3.93
Government including social security funds,Workers paid by the hour,Employees,Number of fulltime employees in the earnings statistics,2019,669.0,787.0,-118.0,-17.64
Government including social security funds,Workers paid by the hour,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2019,175.39,168.53,6.859999999999985,3.91
Government including social security funds,Workers paid by the hour,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2019,0.1,0.08,0.020000000000000004,20.0
Government including social security funds,Workers paid by the hour,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2019,14.81,15.4,-0.5899999999999999,-3.98
Government including social security funds,Workers paid by the hour,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2019,153.44,146.7,6.740000000000009,4.39
Government including social security funds,Workers paid by the hour,"Employees, non-managerial level","Lower quartile, standardized earnings",2019,151.18,149.57,1.6100000000000136,1.06
Government including social security funds,Workers paid by the hour,"Employees, non-managerial level","Median, standardized hourly earnings",2019,167.28,162.21,5.069999999999993,3.03
Government including social security funds,Workers paid by the hour,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2019,187.73,177.95,9.780000000000001,5.21
Government including social security funds,Workers paid by the hour,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2019,28119.48,27020.44,1099.0400000000009,3.91
Government including social security funds,Workers paid by the hour,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2019,668.0,787.0,-119.0,-17.81
Government including social security funds,Fixed salary-earners,General managers,STANDARDIZED HOURLY EARNINGS,2019,358.38,392.6,-34.22000000000003,-9.55
Government including social security funds,Fixed salary-earners,General managers,Fringe benefits in DKK per standard hour,2019,0.42,0.62,-0.2,-47.62
Government including social security funds,Fixed salary-earners,General managers,Pension including ATP in DKK per standard hour,2019,50.61,56.91,-6.299999999999997,-12.45
Government including social security funds,Fixed salary-earners,General managers,Basic earnings in DKK per standard hour,2019,280.29,315.73,-35.44,-12.64
Government including social security funds,Fixed salary-earners,General managers,"Lower quartile, standardized earnings",2019,268.37,306.47,-38.10000000000002,-14.2
Government including social security funds,Fixed salary-earners,General managers,"Median, standardized hourly earnings",2019,338.35,381.44,-43.089999999999975,-12.74
Government including social security funds,Fixed salary-earners,General managers,"Upper quartile, standardized hourly earnings",2019,426.45,464.88,-38.43000000000001,-9.01
Government including social security funds,Fixed salary-earners,General managers,STANDARDIZED MONTHLY EARNINGS,2019,57459.76,62945.76,-5486.0,-9.55
Government including social security funds,Fixed salary-earners,General managers,Number of fulltime employees in the earnings statistics,2019,12262.0,4451.0,7811.0,63.7
Government including social security funds,Fixed salary-earners,Employees,STANDARDIZED HOURLY EARNINGS,2019,292.22,277.95,14.270000000000039,4.88
Government including social security funds,Fixed salary-earners,Employees,Fringe benefits in DKK per standard hour,2019,0.26,0.25,0.010000000000000009,3.85
Government including social security funds,Fixed salary-earners,Employees,Pension including ATP in DKK per standard hour,2019,41.22,40.26,0.9600000000000009,2.33
Government including social security funds,Fixed salary-earners,Employees,Basic earnings in DKK per standard hour,2019,238.4,230.97,7.430000000000007,3.12
Government including social security funds,Fixed salary-earners,Employees,"Lower quartile, standardized earnings",2019,234.68,224.74,9.939999999999998,4.24
Government including social security funds,Fixed salary-earners,Employees,"Median, standardized hourly earnings",2019,278.69,267.17,11.519999999999982,4.13
Government including social security funds,Fixed salary-earners,Employees,"Upper quartile, standardized hourly earnings",2019,331.33,316.74,14.589999999999975,4.4
Government including social security funds,Fixed salary-earners,Employees,STANDARDIZED MONTHLY EARNINGS,2019,46851.47,44563.26,2288.209999999999,4.88
Government including social security funds,Fixed salary-earners,Employees,Number of fulltime employees in the earnings statistics,2019,84886.0,76117.0,8769.0,10.33
Government including social security funds,Fixed salary-earners,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2019,280.99,270.59,10.400000000000034,3.7
Government including social security funds,Fixed salary-earners,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2019,0.23,0.23,0.0,0.0
Government including social security funds,Fixed salary-earners,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2019,39.62,39.19,0.4299999999999997,1.09
Government including social security funds,Fixed salary-earners,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2019,231.28,225.53,5.75,2.49
Government including social security funds,Fixed salary-earners,"Employees, non-managerial level","Lower quartile, standardized earnings",2019,231.82,222.95,8.870000000000005,3.83
Government including social security funds,Fixed salary-earners,"Employees, non-managerial level","Median, standardized hourly earnings",2019,272.33,264.12,8.20999999999998,3.01
Government including social security funds,Fixed salary-earners,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2019,320.74,310.48,10.259999999999991,3.2
Government including social security funds,Fixed salary-earners,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2019,45050.4,43384.43,1665.9700000000012,3.7
Government including social security funds,Fixed salary-earners,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2019,72623.0,71666.0,957.0,1.32
Municipal and regional government total,All forms of pay,General managers,STANDARDIZED HOURLY EARNINGS,2019,441.46,361.25,80.20999999999998,18.17
Municipal and regional government total,All forms of pay,General managers,Fringe benefits in DKK per standard hour,2019,0.46,0.36,0.10000000000000003,21.74
Municipal and regional government total,All forms of pay,General managers,Pension including ATP in DKK per standard hour,2019,70.03,55.51,14.520000000000003,20.73
Municipal and regional government total,All forms of pay,General managers,Basic earnings in DKK per standard hour,2019,350.35,296.28,54.07000000000005,15.43
Municipal and regional government total,All forms of pay,General managers,"Lower quartile, standardized earnings",2019,318.9,285.39,33.50999999999999,10.51
Municipal and regional government total,All forms of pay,General managers,"Median, standardized hourly earnings",2019,408.59,322.29,86.29999999999995,21.12
Municipal and regional government total,All forms of pay,General managers,"Upper quartile, standardized hourly earnings",2019,550.65,401.62,149.02999999999997,27.06
Municipal and regional government total,All forms of pay,General managers,STANDARDIZED MONTHLY EARNINGS,2019,70778.81,57918.6,12860.21,18.17
Municipal and regional government total,All forms of pay,General managers,Number of fulltime employees in the earnings statistics,2019,11378.0,20348.0,-8970.0,-78.84
Municipal and regional government total,All forms of pay,Employees,STANDARDIZED HOURLY EARNINGS,2019,268.77,241.11,27.659999999999968,10.29
Municipal and regional government total,All forms of pay,Employees,Fringe benefits in DKK per standard hour,2019,0.13,0.05,0.08,61.54
Municipal and regional government total,All forms of pay,Employees,Pension including ATP in DKK per standard hour,2019,37.1,31.87,5.23,14.1
Municipal and regional government total,All forms of pay,Employees,Basic earnings in DKK per standard hour,2019,220.79,199.24,21.549999999999983,9.76
Municipal and regional government total,All forms of pay,Employees,"Lower quartile, standardized earnings",2019,209.97,202.47,7.5,3.57
Municipal and regional government total,All forms of pay,Employees,"Median, standardized hourly earnings",2019,245.42,232.91,12.509999999999991,5.1
Municipal and regional government total,All forms of pay,Employees,"Upper quartile, standardized hourly earnings",2019,293.7,266.8,26.899999999999977,9.16
Municipal and regional government total,All forms of pay,Employees,STANDARDIZED MONTHLY EARNINGS,2019,43092.63,38656.91,4435.719999999994,10.29
Municipal and regional government total,All forms of pay,Employees,Number of fulltime employees in the earnings statistics,2019,108679.0,371765.0,-263086.0,-242.08
